GO_ID	ClusterID	ClusterName
GO:0006259	0	RNA Processing & Modification
GO:0006260	0	RNA Processing & Modification
GO:0006261	0	RNA Processing & Modification
GO:0006264	0	RNA Processing & Modification
GO:0006265	6	DNA Damage Response & Repair
GO:0006266	0	RNA Processing & Modification
GO:0006267	5	Macromolecular Complex Assembly & Organization
GO:0006268	5	Macromolecular Complex Assembly & Organization
GO:0006269	7	Nucleotide Metabolism & Biosynthesis
GO:0006270	0	RNA Processing & Modification
GO:0006271	0	RNA Processing & Modification
GO:0006272	0	RNA Processing & Modification
GO:0006273	0	RNA Processing & Modification
GO:0006275	2	Regulation of Biological Processes
GO:0006278	7	Nucleotide Metabolism & Biosynthesis
GO:0006281	6	DNA Damage Response & Repair
GO:0006282	2	Regulation of Biological Processes
GO:0006283	6	DNA Damage Response & Repair
GO:0006284	6	DNA Damage Response & Repair
GO:0006285	0	RNA Processing & Modification
GO:0006287	0	RNA Processing & Modification
GO:0006289	6	DNA Damage Response & Repair
GO:0006290	6	DNA Damage Response & Repair
GO:0006294	5	Macromolecular Complex Assembly & Organization
GO:0006297	0	RNA Processing & Modification
GO:0006298	6	DNA Damage Response & Repair
GO:0006301	6	DNA Damage Response & Repair
GO:0006302	6	DNA Damage Response & Repair
GO:0006303	6	DNA Damage Response & Repair
GO:0006304	0	RNA Processing & Modification
GO:0006308	0	RNA Processing & Modification
GO:0006310	0	RNA Processing & Modification
GO:0006312	0	RNA Processing & Modification
GO:0006323	5	Macromolecular Complex Assembly & Organization
GO:0006325	5	Macromolecular Complex Assembly & Organization
GO:0006333	5	Macromolecular Complex Assembly & Organization
GO:0006334	5	Macromolecular Complex Assembly & Organization
GO:0006335	5	Macromolecular Complex Assembly & Organization
GO:0006336	5	Macromolecular Complex Assembly & Organization
GO:0006337	5	Macromolecular Complex Assembly & Organization
GO:0006338	5	Macromolecular Complex Assembly & Organization
GO:0006342	2	Regulation of Biological Processes
GO:0006348	2	Regulation of Biological Processes
GO:0006351	7	Nucleotide Metabolism & Biosynthesis
GO:0006352	7	Nucleotide Metabolism & Biosynthesis
GO:0006354	7	Nucleotide Metabolism & Biosynthesis
GO:0006355	2	Regulation of Biological Processes
GO:0006357	2	Regulation of Biological Processes
GO:0006359	2	Regulation of Biological Processes
GO:0006360	7	Nucleotide Metabolism & Biosynthesis
GO:0006361	7	Nucleotide Metabolism & Biosynthesis
GO:0006363	7	Nucleotide Metabolism & Biosynthesis
GO:0006364	0	RNA Processing & Modification
GO:0006366	7	Nucleotide Metabolism & Biosynthesis
GO:0006367	7	Nucleotide Metabolism & Biosynthesis
GO:0006368	7	Nucleotide Metabolism & Biosynthesis
GO:0006370	0	RNA Processing & Modification
GO:0006376	5	Macromolecular Complex Assembly & Organization
GO:0006383	7	Nucleotide Metabolism & Biosynthesis
GO:0006384	7	Nucleotide Metabolism & Biosynthesis
GO:0006386	7	Nucleotide Metabolism & Biosynthesis
GO:0006388	0	RNA Processing & Modification
GO:0006390	7	Nucleotide Metabolism & Biosynthesis
GO:0006396	0	RNA Processing & Modification
GO:0006397	0	RNA Processing & Modification
GO:0006398	0	RNA Processing & Modification
GO:0006399	0	RNA Processing & Modification
GO:0006400	0	RNA Processing & Modification
GO:0006401	0	RNA Processing & Modification
GO:0006402	0	RNA Processing & Modification
GO:0006405	3	Protein Transport & Localization
GO:0006406	3	Protein Transport & Localization
GO:0006409	3	Protein Transport & Localization
GO:0006412	4	Amino Acid & Fatty Acid Metabolism
GO:0006413	4	Amino Acid & Fatty Acid Metabolism
GO:0006414	4	Amino Acid & Fatty Acid Metabolism
GO:0006415	5	Macromolecular Complex Assembly & Organization
GO:0006417	2	Regulation of Biological Processes
GO:0006418	0	RNA Processing & Modification
GO:0006419	0	RNA Processing & Modification
GO:0006420	0	RNA Processing & Modification
GO:0006421	0	RNA Processing & Modification
GO:0006422	0	RNA Processing & Modification
GO:0006423	0	RNA Processing & Modification
GO:0006424	0	RNA Processing & Modification
GO:0006425	0	RNA Processing & Modification
GO:0006426	0	RNA Processing & Modification
GO:0006427	0	RNA Processing & Modification
GO:0006428	0	RNA Processing & Modification
GO:0006429	0	RNA Processing & Modification
GO:0006430	0	RNA Processing & Modification
GO:0006431	0	RNA Processing & Modification
GO:0006432	0	RNA Processing & Modification
GO:0006433	0	RNA Processing & Modification
GO:0006434	0	RNA Processing & Modification
GO:0006435	0	RNA Processing & Modification
GO:0006436	0	RNA Processing & Modification
GO:0006437	0	RNA Processing & Modification
GO:0006438	0	RNA Processing & Modification
GO:0006446	2	Regulation of Biological Processes
GO:0006447	2	Regulation of Biological Processes
GO:0006449	2	Regulation of Biological Processes
GO:0006450	2	Regulation of Biological Processes
GO:0006452	4	Amino Acid & Fatty Acid Metabolism
GO:0006457	1	Cellular & Host Stress Response
GO:0006458	1	Cellular & Host Stress Response
GO:0006464	0	RNA Processing & Modification
GO:0006465	0	RNA Processing & Modification
GO:0006468	0	RNA Processing & Modification
GO:0006469	2	Regulation of Biological Processes
GO:0006470	0	RNA Processing & Modification
GO:0006474	0	RNA Processing & Modification
GO:0006476	0	RNA Processing & Modification
GO:0006479	0	RNA Processing & Modification
GO:0006481	0	RNA Processing & Modification
GO:0006486	0	RNA Processing & Modification
GO:0006487	0	RNA Processing & Modification
GO:0006488	7	Nucleotide Metabolism & Biosynthesis
GO:0006489	7	Nucleotide Metabolism & Biosynthesis
GO:0006497	0	RNA Processing & Modification
GO:0006499	0	RNA Processing & Modification
GO:0006501	0	RNA Processing & Modification
GO:0006505	7	Nucleotide Metabolism & Biosynthesis
GO:0006506	7	Nucleotide Metabolism & Biosynthesis
GO:0006508	0	RNA Processing & Modification
GO:0006509	0	RNA Processing & Modification
GO:0006511	0	RNA Processing & Modification
GO:0006513	0	RNA Processing & Modification
GO:0006515	0	RNA Processing & Modification
GO:0006518	1	Cellular & Host Stress Response
GO:0006520	4	Amino Acid & Fatty Acid Metabolism
GO:0006525	4	Amino Acid & Fatty Acid Metabolism
GO:0006526	4	Amino Acid & Fatty Acid Metabolism
GO:0006527	4	Amino Acid & Fatty Acid Metabolism
GO:0006529	4	Amino Acid & Fatty Acid Metabolism
GO:0006534	4	Amino Acid & Fatty Acid Metabolism
GO:0006536	4	Amino Acid & Fatty Acid Metabolism
GO:0006537	4	Amino Acid & Fatty Acid Metabolism
GO:0006538	4	Amino Acid & Fatty Acid Metabolism
GO:0006541	4	Amino Acid & Fatty Acid Metabolism
GO:0006542	4	Amino Acid & Fatty Acid Metabolism
GO:0006544	4	Amino Acid & Fatty Acid Metabolism
GO:0006545	4	Amino Acid & Fatty Acid Metabolism
GO:0006546	4	Amino Acid & Fatty Acid Metabolism
GO:0006554	4	Amino Acid & Fatty Acid Metabolism
GO:0006556	4	Amino Acid & Fatty Acid Metabolism
GO:0006561	4	Amino Acid & Fatty Acid Metabolism
GO:0006563	4	Amino Acid & Fatty Acid Metabolism
GO:0006565	4	Amino Acid & Fatty Acid Metabolism
GO:0006568	4	Amino Acid & Fatty Acid Metabolism
GO:0006574	4	Amino Acid & Fatty Acid Metabolism
GO:0006576	1	Cellular & Host Stress Response
GO:0006591	4	Amino Acid & Fatty Acid Metabolism
GO:0006596	4	Amino Acid & Fatty Acid Metabolism
GO:0006597	4	Amino Acid & Fatty Acid Metabolism
GO:0006605	3	Protein Transport & Localization
GO:0006606	3	Protein Transport & Localization
GO:0006607	3	Protein Transport & Localization
GO:0006611	3	Protein Transport & Localization
GO:0006612	3	Protein Transport & Localization
GO:0006614	3	Protein Transport & Localization
GO:0006616	3	Protein Transport & Localization
GO:0006617	5	Macromolecular Complex Assembly & Organization
GO:0006620	3	Protein Transport & Localization
GO:0006621	3	Protein Transport & Localization
GO:0006623	3	Protein Transport & Localization
GO:0006624	0	RNA Processing & Modification
GO:0006625	3	Protein Transport & Localization
GO:0006626	3	Protein Transport & Localization
GO:0006627	0	RNA Processing & Modification
GO:0006629	4	Amino Acid & Fatty Acid Metabolism
GO:0006631	4	Amino Acid & Fatty Acid Metabolism
GO:0006633	4	Amino Acid & Fatty Acid Metabolism
GO:0006635	4	Amino Acid & Fatty Acid Metabolism
GO:0006636	4	Amino Acid & Fatty Acid Metabolism
GO:0006637	7	Nucleotide Metabolism & Biosynthesis
GO:0006638	4	Amino Acid & Fatty Acid Metabolism
GO:0006641	4	Amino Acid & Fatty Acid Metabolism
GO:0006644	7	Nucleotide Metabolism & Biosynthesis
GO:0006646	7	Nucleotide Metabolism & Biosynthesis
GO:0006650	7	Nucleotide Metabolism & Biosynthesis
GO:0006654	7	Nucleotide Metabolism & Biosynthesis
GO:0006655	7	Nucleotide Metabolism & Biosynthesis
GO:0006656	7	Nucleotide Metabolism & Biosynthesis
GO:0006657	7	Nucleotide Metabolism & Biosynthesis
GO:0006659	7	Nucleotide Metabolism & Biosynthesis
GO:0006661	7	Nucleotide Metabolism & Biosynthesis
GO:0006662	4	Amino Acid & Fatty Acid Metabolism
GO:0006665	4	Amino Acid & Fatty Acid Metabolism
GO:0006684	7	Nucleotide Metabolism & Biosynthesis
GO:0006729	4	Amino Acid & Fatty Acid Metabolism
GO:0006730	4	Amino Acid & Fatty Acid Metabolism
GO:0006739	7	Nucleotide Metabolism & Biosynthesis
GO:0006740	7	Nucleotide Metabolism & Biosynthesis
GO:0006741	7	Nucleotide Metabolism & Biosynthesis
GO:0006743	4	Amino Acid & Fatty Acid Metabolism
GO:0006744	4	Amino Acid & Fatty Acid Metabolism
GO:0006747	7	Nucleotide Metabolism & Biosynthesis
GO:0006749	4	Amino Acid & Fatty Acid Metabolism
GO:0006750	4	Amino Acid & Fatty Acid Metabolism
GO:0006754	7	Nucleotide Metabolism & Biosynthesis
GO:0006761	4	Amino Acid & Fatty Acid Metabolism
GO:0006771	4	Amino Acid & Fatty Acid Metabolism
GO:0006772	4	Amino Acid & Fatty Acid Metabolism
GO:0006779	4	Amino Acid & Fatty Acid Metabolism
GO:0006780	4	Amino Acid & Fatty Acid Metabolism
GO:0006782	4	Amino Acid & Fatty Acid Metabolism
GO:0006783	4	Amino Acid & Fatty Acid Metabolism
GO:0006784	4	Amino Acid & Fatty Acid Metabolism
GO:0006788	1	Cellular & Host Stress Response
GO:0006796	4	Amino Acid & Fatty Acid Metabolism
GO:0006797	4	Amino Acid & Fatty Acid Metabolism
GO:0006798	4	Amino Acid & Fatty Acid Metabolism
GO:0006801	4	Amino Acid & Fatty Acid Metabolism
GO:0006810	3	Protein Transport & Localization
GO:0006811	3	Protein Transport & Localization
GO:0006812	3	Protein Transport & Localization
GO:0006813	3	Protein Transport & Localization
GO:0006814	3	Protein Transport & Localization
GO:0006816	3	Protein Transport & Localization
GO:0006817	3	Protein Transport & Localization
GO:0006820	3	Protein Transport & Localization
GO:0006825	3	Protein Transport & Localization
GO:0006826	3	Protein Transport & Localization
GO:0006829	3	Protein Transport & Localization
GO:0006833	3	Protein Transport & Localization
GO:0006835	3	Protein Transport & Localization
GO:0006836	3	Protein Transport & Localization
GO:0006839	3	Protein Transport & Localization
GO:0006842	3	Protein Transport & Localization
GO:0006843	3	Protein Transport & Localization
GO:0006846	3	Protein Transport & Localization
GO:0006848	3	Protein Transport & Localization
GO:0006850	3	Protein Transport & Localization
GO:0006855	3	Protein Transport & Localization
GO:0006862	3	Protein Transport & Localization
GO:0006863	3	Protein Transport & Localization
GO:0006865	3	Protein Transport & Localization
GO:0006869	3	Protein Transport & Localization
GO:0006874	1	Cellular & Host Stress Response
GO:0006878	1	Cellular & Host Stress Response
GO:0006879	1	Cellular & Host Stress Response
GO:0006880	3	Protein Transport & Localization
GO:0006884	5	Macromolecular Complex Assembly & Organization
GO:0006885	2	Regulation of Biological Processes
GO:0006886	3	Protein Transport & Localization
GO:0006887	3	Protein Transport & Localization
GO:0006888	3	Protein Transport & Localization
GO:0006890	3	Protein Transport & Localization
GO:0006891	3	Protein Transport & Localization
GO:0006892	3	Protein Transport & Localization
GO:0006895	3	Protein Transport & Localization
GO:0006896	3	Protein Transport & Localization
GO:0006897	3	Protein Transport & Localization
GO:0006898	3	Protein Transport & Localization
GO:0006900	5	Macromolecular Complex Assembly & Organization
GO:0006904	3	Protein Transport & Localization
GO:0006906	5	Macromolecular Complex Assembly & Organization
GO:0006913	3	Protein Transport & Localization
GO:0006914	4	Amino Acid & Fatty Acid Metabolism
GO:0006915	1	Cellular & Host Stress Response
GO:0006950	1	Cellular & Host Stress Response
GO:0006952	1	Cellular & Host Stress Response
GO:0006955	1	Cellular & Host Stress Response
GO:0006956	2	Regulation of Biological Processes
GO:0006974	1	Cellular & Host Stress Response
GO:0006979	1	Cellular & Host Stress Response
GO:0006986	1	Cellular & Host Stress Response
GO:0006995	1	Cellular & Host Stress Response
GO:0006996	5	Macromolecular Complex Assembly & Organization
GO:0006998	5	Macromolecular Complex Assembly & Organization
GO:0007004	6	DNA Damage Response & Repair
GO:0007005	5	Macromolecular Complex Assembly & Organization
GO:0007009	5	Macromolecular Complex Assembly & Organization
GO:0007010	5	Macromolecular Complex Assembly & Organization
GO:0007015	5	Macromolecular Complex Assembly & Organization
GO:0007017	1	Cellular & Host Stress Response
GO:0007018	1	Cellular & Host Stress Response
GO:0007019	5	Macromolecular Complex Assembly & Organization
GO:0007020	5	Macromolecular Complex Assembly & Organization
GO:0007021	5	Macromolecular Complex Assembly & Organization
GO:0007023	1	Cellular & Host Stress Response
GO:0007029	5	Macromolecular Complex Assembly & Organization
GO:0007030	5	Macromolecular Complex Assembly & Organization
GO:0007031	5	Macromolecular Complex Assembly & Organization
GO:0007032	5	Macromolecular Complex Assembly & Organization
GO:0007033	5	Macromolecular Complex Assembly & Organization
GO:0007034	3	Protein Transport & Localization
GO:0007035	2	Regulation of Biological Processes
GO:0007041	3	Protein Transport & Localization
GO:0007049	1	Cellular & Host Stress Response
GO:0007050	2	Regulation of Biological Processes
GO:0007051	5	Macromolecular Complex Assembly & Organization
GO:0007052	5	Macromolecular Complex Assembly & Organization
GO:0007059	1	Cellular & Host Stress Response
GO:0007062	5	Macromolecular Complex Assembly & Organization
GO:0007064	5	Macromolecular Complex Assembly & Organization
GO:0007076	5	Macromolecular Complex Assembly & Organization
GO:0007091	2	Regulation of Biological Processes
GO:0007093	2	Regulation of Biological Processes
GO:0007094	2	Regulation of Biological Processes
GO:0007095	2	Regulation of Biological Processes
GO:0007097	3	Protein Transport & Localization
GO:0007098	5	Macromolecular Complex Assembly & Organization
GO:0007099	5	Macromolecular Complex Assembly & Organization
GO:0007113	1	Cellular & Host Stress Response
GO:0007131	0	RNA Processing & Modification
GO:0007155	1	Cellular & Host Stress Response
GO:0007162	2	Regulation of Biological Processes
GO:0007163	1	Cellular & Host Stress Response
GO:0007165	2	Regulation of Biological Processes
GO:0007186	2	Regulation of Biological Processes
GO:0007264	2	Regulation of Biological Processes
GO:0007266	2	Regulation of Biological Processes
GO:0007275	1	Cellular & Host Stress Response
GO:0007276	1	Cellular & Host Stress Response
GO:0007338	1	Cellular & Host Stress Response
GO:0007346	2	Regulation of Biological Processes
GO:0007416	5	Macromolecular Complex Assembly & Organization
GO:0007530	1	Cellular & Host Stress Response
GO:0007584	1	Cellular & Host Stress Response
GO:0007586	1	Cellular & Host Stress Response
GO:0007596	2	Regulation of Biological Processes
GO:0007623	1	Cellular & Host Stress Response
GO:0008033	0	RNA Processing & Modification
GO:0008037	1	Cellular & Host Stress Response
GO:0008053	5	Macromolecular Complex Assembly & Organization
GO:0008152	1	Cellular & Host Stress Response
GO:0008153	4	Amino Acid & Fatty Acid Metabolism
GO:0008154	5	Macromolecular Complex Assembly & Organization
GO:0008202	4	Amino Acid & Fatty Acid Metabolism
GO:0008283	1	Cellular & Host Stress Response
GO:0008284	2	Regulation of Biological Processes
GO:0008295	4	Amino Acid & Fatty Acid Metabolism
GO:0008298	3	Protein Transport & Localization
GO:0008299	4	Amino Acid & Fatty Acid Metabolism
GO:0008333	3	Protein Transport & Localization
GO:0008360	2	Regulation of Biological Processes
GO:0008380	0	RNA Processing & Modification
GO:0008535	5	Macromolecular Complex Assembly & Organization
GO:0008612	0	RNA Processing & Modification
GO:0008614	4	Amino Acid & Fatty Acid Metabolism
GO:0008615	4	Amino Acid & Fatty Acid Metabolism
GO:0008616	7	Nucleotide Metabolism & Biosynthesis
GO:0008643	3	Protein Transport & Localization
GO:0008645	3	Protein Transport & Localization
GO:0008652	4	Amino Acid & Fatty Acid Metabolism
GO:0008654	7	Nucleotide Metabolism & Biosynthesis
GO:0009051	7	Nucleotide Metabolism & Biosynthesis
GO:0009052	7	Nucleotide Metabolism & Biosynthesis
GO:0009056	4	Amino Acid & Fatty Acid Metabolism
GO:0009058	4	Amino Acid & Fatty Acid Metabolism
GO:0009059	4	Amino Acid & Fatty Acid Metabolism
GO:0009060	4	Amino Acid & Fatty Acid Metabolism
GO:0009073	4	Amino Acid & Fatty Acid Metabolism
GO:0009082	4	Amino Acid & Fatty Acid Metabolism
GO:0009083	4	Amino Acid & Fatty Acid Metabolism
GO:0009086	4	Amino Acid & Fatty Acid Metabolism
GO:0009107	4	Amino Acid & Fatty Acid Metabolism
GO:0009116	7	Nucleotide Metabolism & Biosynthesis
GO:0009117	7	Nucleotide Metabolism & Biosynthesis
GO:0009132	7	Nucleotide Metabolism & Biosynthesis
GO:0009142	7	Nucleotide Metabolism & Biosynthesis
GO:0009143	7	Nucleotide Metabolism & Biosynthesis
GO:0009152	7	Nucleotide Metabolism & Biosynthesis
GO:0009165	7	Nucleotide Metabolism & Biosynthesis
GO:0009168	7	Nucleotide Metabolism & Biosynthesis
GO:0009186	7	Nucleotide Metabolism & Biosynthesis
GO:0009187	7	Nucleotide Metabolism & Biosynthesis
GO:0009190	7	Nucleotide Metabolism & Biosynthesis
GO:0009204	7	Nucleotide Metabolism & Biosynthesis
GO:0009220	7	Nucleotide Metabolism & Biosynthesis
