GO_ID	ClusterID	ClusterName
GO:0000009	4	Kinases & Transferases
GO:0000014	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0000026	4	Kinases & Transferases
GO:0000030	4	Kinases & Transferases
GO:0000035	2	DNA/RNA Binding & Polymerase Activity
GO:0000036	2	DNA/RNA Binding & Polymerase Activity
GO:0000049	2	DNA/RNA Binding & Polymerase Activity
GO:0000062	2	DNA/RNA Binding & Polymerase Activity
GO:0000095	6	Transporter & Channel Activity
GO:0000104	5	Oxidoreductase, Synthase & Ligase Activity
GO:0000146	0	Transcription Regulator & Modulator Activity
GO:0000149	2	DNA/RNA Binding & Polymerase Activity
GO:0000150	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0000166	2	DNA/RNA Binding & Polymerase Activity
GO:0000171	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0000175	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0000179	4	Kinases & Transferases
GO:0000182	2	DNA/RNA Binding & Polymerase Activity
GO:0000213	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0000225	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0000234	4	Kinases & Transferases
GO:0000285	4	Kinases & Transferases
GO:0000287	2	DNA/RNA Binding & Polymerase Activity
GO:0000309	4	Kinases & Transferases
GO:0000339	2	DNA/RNA Binding & Polymerase Activity
GO:0000340	2	DNA/RNA Binding & Polymerase Activity
GO:0000386	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0000400	2	DNA/RNA Binding & Polymerase Activity
GO:0000406	2	DNA/RNA Binding & Polymerase Activity
GO:0000701	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0000703	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0000774	0	Transcription Regulator & Modulator Activity
GO:0000822	2	DNA/RNA Binding & Polymerase Activity
GO:0000823	4	Kinases & Transferases
GO:0000827	4	Kinases & Transferases
GO:0000828	4	Kinases & Transferases
GO:0000829	4	Kinases & Transferases
GO:0000832	4	Kinases & Transferases
GO:0000900	2	DNA/RNA Binding & Polymerase Activity
GO:0000976	2	DNA/RNA Binding & Polymerase Activity
GO:0000977	2	DNA/RNA Binding & Polymerase Activity
GO:0000978	2	DNA/RNA Binding & Polymerase Activity
GO:0000979	2	DNA/RNA Binding & Polymerase Activity
GO:0000981	0	Transcription Regulator & Modulator Activity
GO:0000993	2	DNA/RNA Binding & Polymerase Activity
GO:0000994	2	DNA/RNA Binding & Polymerase Activity
GO:0000995	0	Transcription Regulator & Modulator Activity
GO:0001006	2	DNA/RNA Binding & Polymerase Activity
GO:0001054	4	Kinases & Transferases
GO:0001055	4	Kinases & Transferases
GO:0001056	4	Kinases & Transferases
GO:0001139	2	DNA/RNA Binding & Polymerase Activity
GO:0001164	2	DNA/RNA Binding & Polymerase Activity
GO:0001181	0	Transcription Regulator & Modulator Activity
GO:0001216	0	Transcription Regulator & Modulator Activity
GO:0001217	0	Transcription Regulator & Modulator Activity
GO:0001228	0	Transcription Regulator & Modulator Activity
GO:0001671	0	Transcription Regulator & Modulator Activity
GO:0001734	4	Kinases & Transferases
GO:0001786	2	DNA/RNA Binding & Polymerase Activity
GO:0001791	2	DNA/RNA Binding & Polymerase Activity
GO:0002020	2	DNA/RNA Binding & Polymerase Activity
GO:0002094	4	Kinases & Transferases
GO:0002161	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003676	2	DNA/RNA Binding & Polymerase Activity
GO:0003677	2	DNA/RNA Binding & Polymerase Activity
GO:0003678	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003680	2	DNA/RNA Binding & Polymerase Activity
GO:0003681	2	DNA/RNA Binding & Polymerase Activity
GO:0003682	2	DNA/RNA Binding & Polymerase Activity
GO:0003684	2	DNA/RNA Binding & Polymerase Activity
GO:0003688	2	DNA/RNA Binding & Polymerase Activity
GO:0003689	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003690	2	DNA/RNA Binding & Polymerase Activity
GO:0003691	2	DNA/RNA Binding & Polymerase Activity
GO:0003697	2	DNA/RNA Binding & Polymerase Activity
GO:0003700	0	Transcription Regulator & Modulator Activity
GO:0003711	0	Transcription Regulator & Modulator Activity
GO:0003712	0	Transcription Regulator & Modulator Activity
GO:0003713	0	Transcription Regulator & Modulator Activity
GO:0003714	0	Transcription Regulator & Modulator Activity
GO:0003723	2	DNA/RNA Binding & Polymerase Activity
GO:0003724	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003725	2	DNA/RNA Binding & Polymerase Activity
GO:0003727	2	DNA/RNA Binding & Polymerase Activity
GO:0003729	2	DNA/RNA Binding & Polymerase Activity
GO:0003730	2	DNA/RNA Binding & Polymerase Activity
GO:0003735	0	Transcription Regulator & Modulator Activity
GO:0003743	2	DNA/RNA Binding & Polymerase Activity
GO:0003746	2	DNA/RNA Binding & Polymerase Activity
GO:0003747	2	DNA/RNA Binding & Polymerase Activity
GO:0003755	1	Acyl/Acetyl/Methyltransferase Activity
GO:0003756	1	Acyl/Acetyl/Methyltransferase Activity
GO:0003774	0	Transcription Regulator & Modulator Activity
GO:0003777	0	Transcription Regulator & Modulator Activity
GO:0003779	2	DNA/RNA Binding & Polymerase Activity
GO:0003785	2	DNA/RNA Binding & Polymerase Activity
GO:0003823	2	DNA/RNA Binding & Polymerase Activity
GO:0003824	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003826	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003841	1	Acyl/Acetyl/Methyltransferase Activity
GO:0003848	4	Kinases & Transferases
GO:0003855	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003856	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003857	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003860	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003863	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003865	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003866	4	Kinases & Transferases
GO:0003870	1	Acyl/Acetyl/Methyltransferase Activity
GO:0003872	4	Kinases & Transferases
GO:0003874	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003876	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003878	1	Acyl/Acetyl/Methyltransferase Activity
GO:0003881	4	Kinases & Transferases
GO:0003882	4	Kinases & Transferases
GO:0003883	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003886	4	Kinases & Transferases
GO:0003887	4	Kinases & Transferases
GO:0003896	4	Kinases & Transferases
GO:0003899	4	Kinases & Transferases
GO:0003904	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003905	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003906	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003909	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003910	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003916	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003917	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003918	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003919	4	Kinases & Transferases
GO:0003921	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003922	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003923	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003924	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003925	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003934	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003938	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003951	4	Kinases & Transferases
GO:0003952	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003954	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003958	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003959	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003960	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003963	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003964	4	Kinases & Transferases
GO:0003968	4	Kinases & Transferases
GO:0003972	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003975	4	Kinases & Transferases
GO:0003977	4	Kinases & Transferases
GO:0003983	4	Kinases & Transferases
GO:0003985	1	Acyl/Acetyl/Methyltransferase Activity
GO:0003987	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003988	1	Acyl/Acetyl/Methyltransferase Activity
GO:0003989	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003993	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0003994	5	Oxidoreductase, Synthase & Ligase Activity
GO:0003998	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004000	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004013	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004014	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004016	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004017	4	Kinases & Transferases
GO:0004018	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004019	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004032	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004033	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004035	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004037	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004040	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004042	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004045	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004047	4	Kinases & Transferases
GO:0004049	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004053	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004057	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004066	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004069	4	Kinases & Transferases
GO:0004070	4	Kinases & Transferases
GO:0004075	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004077	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004081	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004084	4	Kinases & Transferases
GO:0004087	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004088	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004089	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004103	4	Kinases & Transferases
GO:0004105	4	Kinases & Transferases
GO:0004107	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004108	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004109	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004114	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004115	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004117	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004123	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004126	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004127	4	Kinases & Transferases
GO:0004128	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004129	6	Transporter & Channel Activity
GO:0004139	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004140	4	Kinases & Transferases
GO:0004142	4	Kinases & Transferases
GO:0004143	4	Kinases & Transferases
GO:0004144	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004146	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004148	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004149	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004151	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004152	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004156	4	Kinases & Transferases
GO:0004161	4	Kinases & Transferases
GO:0004164	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004168	4	Kinases & Transferases
GO:0004169	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004170	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004175	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004176	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004177	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004180	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004181	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004190	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004197	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004198	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004222	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004239	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004252	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004298	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004300	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004301	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004305	4	Kinases & Transferases
GO:0004306	4	Kinases & Transferases
GO:0004307	4	Kinases & Transferases
GO:0004309	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004311	4	Kinases & Transferases
GO:0004312	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004314	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004315	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004316	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004318	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004324	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004325	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004326	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004332	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004333	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004337	4	Kinases & Transferases
GO:0004340	4	Kinases & Transferases
GO:0004342	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004343	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004345	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004347	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004352	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004354	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004356	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004357	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004359	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004360	4	Kinases & Transferases
GO:0004362	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004363	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004364	4	Kinases & Transferases
GO:0004365	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004366	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004367	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004368	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004370	4	Kinases & Transferases
GO:0004372	4	Kinases & Transferases
GO:0004376	4	Kinases & Transferases
GO:0004379	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004383	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004385	4	Kinases & Transferases
GO:0004386	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004392	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004396	4	Kinases & Transferases
GO:0004402	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004407	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004408	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004416	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004417	4	Kinases & Transferases
GO:0004418	4	Kinases & Transferases
GO:0004422	4	Kinases & Transferases
GO:0004425	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004427	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004430	4	Kinases & Transferases
GO:0004435	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004438	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004439	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004445	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004450	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004459	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004462	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004467	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004475	4	Kinases & Transferases
GO:0004476	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004477	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004478	4	Kinases & Transferases
GO:0004479	4	Kinases & Transferases
GO:0004482	4	Kinases & Transferases
GO:0004483	4	Kinases & Transferases
GO:0004484	4	Kinases & Transferases
GO:0004488	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004497	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004499	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004512	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004514	4	Kinases & Transferases
GO:0004515	4	Kinases & Transferases
GO:0004516	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004517	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004518	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004519	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004520	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004521	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004522	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004523	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004525	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004526	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004527	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004528	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004530	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004532	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004534	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004535	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004536	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004540	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004550	4	Kinases & Transferases
GO:0004553	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004568	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004576	4	Kinases & Transferases
GO:0004577	4	Kinases & Transferases
GO:0004579	4	Kinases & Transferases
GO:0004582	4	Kinases & Transferases
GO:0004585	4	Kinases & Transferases
GO:0004586	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004587	4	Kinases & Transferases
GO:0004588	4	Kinases & Transferases
GO:0004590	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004591	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004594	4	Kinases & Transferases
GO:0004595	4	Kinases & Transferases
GO:0004596	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004601	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004602	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004605	4	Kinases & Transferases
GO:0004607	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004609	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004610	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004611	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004612	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004614	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004615	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004616	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004618	4	Kinases & Transferases
GO:0004619	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004620	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004622	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004623	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004629	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004632	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004633	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004634	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004651	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004655	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004656	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004659	4	Kinases & Transferases
GO:0004660	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004661	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004663	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004671	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004672	4	Kinases & Transferases
GO:0004674	4	Kinases & Transferases
GO:0004679	4	Kinases & Transferases
GO:0004683	4	Kinases & Transferases
GO:0004686	4	Kinases & Transferases
GO:0004691	4	Kinases & Transferases
GO:0004692	4	Kinases & Transferases
GO:0004693	4	Kinases & Transferases
GO:0004694	4	Kinases & Transferases
GO:0004707	4	Kinases & Transferases
GO:0004708	4	Kinases & Transferases
GO:0004712	4	Kinases & Transferases
GO:0004713	4	Kinases & Transferases
GO:0004715	4	Kinases & Transferases
GO:0004719	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004721	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004722	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004723	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004724	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004725	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004729	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004730	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004731	4	Kinases & Transferases
GO:0004735	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004739	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004742	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004743	4	Kinases & Transferases
GO:0004748	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004749	4	Kinases & Transferases
GO:0004750	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004751	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004756	4	Kinases & Transferases
GO:0004758	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004764	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004765	4	Kinases & Transferases
GO:0004766	4	Kinases & Transferases
GO:0004767	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004768	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004771	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004775	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004776	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004784	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004788	4	Kinases & Transferases
GO:0004789	4	Kinases & Transferases
GO:0004791	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004792	4	Kinases & Transferases
GO:0004798	4	Kinases & Transferases
GO:0004799	4	Kinases & Transferases
GO:0004802	4	Kinases & Transferases
GO:0004806	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004807	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004808	4	Kinases & Transferases
GO:0004810	4	Kinases & Transferases
GO:0004812	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004813	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004814	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004815	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004816	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004817	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004818	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004819	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004820	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004821	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004822	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004823	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004824	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004825	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004826	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004827	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004828	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004829	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004830	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004831	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004832	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004835	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004839	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004842	1	Acyl/Acetyl/Methyltransferase Activity
GO:0004843	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004844	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004849	4	Kinases & Transferases
GO:0004850	4	Kinases & Transferases
GO:0004852	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004853	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004860	0	Transcription Regulator & Modulator Activity
GO:0004864	0	Transcription Regulator & Modulator Activity
GO:0004865	0	Transcription Regulator & Modulator Activity
GO:0004866	0	Transcription Regulator & Modulator Activity
GO:0004867	0	Transcription Regulator & Modulator Activity
GO:0004869	0	Transcription Regulator & Modulator Activity
GO:0004888	0	Transcription Regulator & Modulator Activity
GO:0004930	0	Transcription Regulator & Modulator Activity
GO:0005044	0	Transcription Regulator & Modulator Activity
GO:0005046	2	DNA/RNA Binding & Polymerase Activity
GO:0005047	2	DNA/RNA Binding & Polymerase Activity
