GO_ID	ClusterID	ClusterName
GO:0016893	1	Hydrolases & Phosphatases
GO:0016894	1	Hydrolases & Phosphatases
GO:0017171	1	Hydrolases & Phosphatases
GO:0019203	1	Hydrolases & Phosphatases
GO:0019207	0	Redox Activity
GO:0019208	0	Redox Activity
GO:0019783	1	Hydrolases & Phosphatases
GO:0019842	2	DNA/RNA Binding & Polymerase Activity
GO:0019902	2	DNA/RNA Binding & Polymerase Activity
GO:0022803	6	Transporter & Channel Activity
GO:0022804	6	Transporter & Channel Activity
GO:0022832	6	Transporter & Channel Activity
GO:0022834	6	Transporter & Channel Activity
GO:0022836	6	Transporter & Channel Activity
GO:0022839	6	Transporter & Channel Activity
GO:0022843	6	Transporter & Channel Activity
GO:0022853	6	Transporter & Channel Activity
GO:0022884	6	Transporter & Channel Activity
GO:0022890	6	Transporter & Channel Activity
GO:0030545	0	Redox Activity
GO:0030546	0	Redox Activity
GO:0032182	2	DNA/RNA Binding & Polymerase Activity
GO:0032553	2	DNA/RNA Binding & Polymerase Activity
GO:0032555	2	DNA/RNA Binding & Polymerase Activity
GO:0032561	2	DNA/RNA Binding & Polymerase Activity
GO:0033218	2	DNA/RNA Binding & Polymerase Activity
GO:0033549	1	Hydrolases & Phosphatases
GO:0033558	1	Hydrolases & Phosphatases
GO:0034061	3	RNA Processing
GO:0034062	3	RNA Processing
GO:0034212	4	Kinases & Transferases
GO:0035639	2	DNA/RNA Binding & Polymerase Activity
GO:0036094	2	DNA/RNA Binding & Polymerase Activity
GO:0042277	2	DNA/RNA Binding & Polymerase Activity
GO:0043168	2	DNA/RNA Binding & Polymerase Activity
GO:0043178	2	DNA/RNA Binding & Polymerase Activity
GO:0043539	0	Redox Activity
GO:0044620	2	DNA/RNA Binding & Polymerase Activity
GO:0046906	2	DNA/RNA Binding & Polymerase Activity
GO:0046915	6	Transporter & Channel Activity
GO:0046943	6	Transporter & Channel Activity
GO:0048018	2	DNA/RNA Binding & Polymerase Activity
GO:0048038	2	DNA/RNA Binding & Polymerase Activity
GO:0050145	4	Kinases & Transferases
GO:0051192	2	DNA/RNA Binding & Polymerase Activity
GO:0051540	2	DNA/RNA Binding & Polymerase Activity
GO:0052689	1	Hydrolases & Phosphatases
GO:0060589	0	Redox Activity
GO:0061134	0	Redox Activity
GO:0061135	0	Redox Activity
GO:0061659	4	Kinases & Transferases
GO:0062105	3	RNA Processing
GO:0070001	1	Hydrolases & Phosphatases
GO:0070003	1	Hydrolases & Phosphatases
GO:0070008	1	Hydrolases & Phosphatases
GO:0070279	2	DNA/RNA Binding & Polymerase Activity
GO:0070566	4	Kinases & Transferases
GO:0071568	4	Kinases & Transferases
GO:0071617	4	Kinases & Transferases
GO:0072341	2	DNA/RNA Binding & Polymerase Activity
GO:0090079	2	DNA/RNA Binding & Polymerase Activity
GO:0097159	2	DNA/RNA Binding & Polymerase Activity
GO:0097747	3	RNA Processing
GO:0098847	2	DNA/RNA Binding & Polymerase Activity
GO:0099094	6	Transporter & Channel Activity
GO:0099095	6	Transporter & Channel Activity
GO:0120014	6	Transporter & Channel Activity
GO:0140030	2	DNA/RNA Binding & Polymerase Activity
GO:0140034	2	DNA/RNA Binding & Polymerase Activity
GO:0140096	0	Redox Activity
GO:0140097	3	RNA Processing
GO:0140098	3	RNA Processing
GO:0140101	3	RNA Processing
GO:0140102	3	RNA Processing
GO:0140296	2	DNA/RNA Binding & Polymerase Activity
GO:0140299	0	Redox Activity
GO:0140318	6	Transporter & Channel Activity
GO:0140414	0	Redox Activity
GO:0140457	0	Redox Activity
GO:0140597	0	Redox Activity
GO:0140612	0	Redox Activity
GO:0140640	3	RNA Processing
GO:0140677	0	Redox Activity
GO:0140678	0	Redox Activity
GO:0140993	0	Redox Activity
GO:0141147	6	Transporter & Channel Activity
GO:1901265	2	DNA/RNA Binding & Polymerase Activity
GO:1901363	2	DNA/RNA Binding & Polymerase Activity
GO:1901474	6	Transporter & Channel Activity
GO:1901505	6	Transporter & Channel Activity
GO:1901682	6	Transporter & Channel Activity
GO:1901981	2	DNA/RNA Binding & Polymerase Activity
GO:1902936	2	DNA/RNA Binding & Polymerase Activity
GO:1990837	2	DNA/RNA Binding & Polymerase Activity
